,Loan_Sanction_Amount_(USD)
9369,103653.52
9370,47242.71
9371,24918.62
9372,18679.86
9373,51253.99
9374,30723.61
9375,60818.05
9376,159538.14
9377,53991.3
9378,12930.13
9379,52538.75
9380,68011.09
9381,54503.08
9382,7428.18
9383,75930.5
9384,28152.45
9385,75580.25
9386,49882.62
9387,130311.97
9388,49191.02
9389,43362.42
9390,82715.85
9391,87022.75
9392,53494.08
9393,86620.79
9394,119477.79
9395,94434.1
9396,25898.57
9397,25459.85
9398,141481.82
9399,134484.33
9400,12575.02
9401,44922.07
9402,54509.63
9403,105700.26
9404,65453.74
9405,158101.99
9406,97231.07
9407,29718.53
9408,34444.86
9409,54421.4
9410,121948.25
9411,110143.65
9412,56165.51
9413,44149.74
9414,109417.55
9415,25303.67
9416,111195.34
9417,19491.23
9418,15135.07
9419,18747.34
9420,214985.61
9421,60567.04
9422,43082.54
9423,43551.87
9424,63052.17
9425,205508.67
9426,88135.73
9427,134127.36
9428,112463.03
9429,39035.06
9430,54750.95
9431,62211.2
9432,36215.77
9433,37320.25
9434,93370.94
9435,25049.94
9436,48040.63
9437,77930.38
9438,143315.23
9439,20024.63
9440,38697.5
9441,101163.99
9442,14193.16
9443,110587.95
9444,58250.3
9445,50107.12
9446,69581.67
9447,69956.73
9448,49511.1
9449,91596.96
9450,43344.29
9451,100356.07
9452,10816.85
9453,49235.96
9454,82980.11
9455,70067.86
9456,30175.37
9457,45328.04
9458,108874.85
9459,74831.65
9460,78123.26
9461,84953.83
9462,15391.12
9463,91499.25
9464,48524.12
9465,34638.39
9466,70779.46
9467,125353.33
9468,18035.12
9469,29000.28
9470,14102.04
9471,31299.94
9472,43017.12
9473,21665.69
9474,8701.31
9475,46462.12
9476,16488.42
9477,34892.45
9478,23108.11
9479,26211.3
9480,130583.16
9481,86554.46
9482,34519.52
9483,62279.14
9484,78002.81
9485,88465.47
9486,34871.88
9487,62521.68
9488,26451.42
9489,29143.45
9490,95072.86
9491,32772.94
9492,29442.23
9493,23914.65
9494,55048.28
9495,97933.81
9496,138327.42
9497,11706.58
9498,75382.98
9499,57399.94
9500,55196.67
9501,94063.77
9502,18806.54
9503,16602.71
9504,211509.1
9505,51602.54
9506,220955.75
9507,26192.59
9508,55608.35
9509,9918.44
9510,89266.25
9511,107064.65
9512,39554.74
9513,88324.51
9514,39646.66
9515,59311.77
9516,90807.29
9517,31481.03
9518,13543.98
9519,83075.84
9520,55969.94
9521,72821.46
9522,154282.93
9523,194530.25
9524,28959.1
9525,45298.61
9526,110038.89
9527,78054.82
9528,29972.05
9529,22315.82
9530,26751.45
9531,47645.44
9532,109476.18
9533,154482.82
9534,126665.42
9535,31195.16
9536,15463.65
9537,247099.58
9538,109016.23
9539,47873.26
9540,76154.09
9541,49211.6
9542,27797.26
9543,28243.68
9544,43989.39
9545,35789.22
9546,97809.52
9547,48610.07
9548,25330.56
9549,21978.13
9550,44737.92
9551,182014.53
9552,22090.65
9553,39490.34
9554,65814.29
9555,131826.18
9556,144610.04
9557,122681.16
9558,32369.77
9559,17088.66
9560,41693.23
9561,76066.86
9562,57509.64
9563,36527.25
9564,28949.2
9565,24798.98
9566,25175.99
9567,82572.36
9568,47589.4
9569,17001.55
9570,77726.05
9571,119010.15
9572,52483.39
9573,49127.83
9574,21606.15
9575,37680.59
9576,29069.6
9577,83184.59
9578,63135.21
9579,42463.93
9580,106271.38
9581,108570.8
9582,24079.18
9583,51300.82
9584,189279.45
9585,71468.36
9586,21370.87
9587,80836.6
9588,30827.42
9589,71161.29
9590,82832.28
9591,66356.62
9592,52750.27
9593,80231.27
9594,157305.58
9595,71205.13
9596,94087.8
9597,33491.67
9598,74642.96
9599,73964.94
9600,50865.45
9601,23574.64
9602,122259.31
9603,22374.34
9604,103400.48
9605,28654.07
9606,73088.44
9607,64582.69
9608,75849.52
9609,95593.15
9610,33931.78
9611,55567.16
9612,38552.14
9613,54115.2
9614,86618.26
9615,72083.27
9616,26616.47
9617,40374.69
9618,78934.48
9619,107128.02
9620,51649.7
9621,98056.14
9622,33435.19
9623,119403.62
9624,17695.87
9625,62983.6
9626,27149.47
9627,25081.75
9628,27420.98
9629,26097.35
9630,55815.1
9631,17978.68
9632,69018.88
9633,56509.33
9634,134378.69
9635,47621.52
9636,62084.23
9637,30783.77
9638,129019.54
9639,26176.97
9640,96617.93
9641,32718.29
9642,32027.26
9643,119264.27
9644,36627.68
9645,190154.97
9646,19081.15
9647,92515.01
9648,53458.22
9649,32493.38
9650,56251.08
9651,105199.83
9652,19182.07
9653,99350.14
9654,18767.65
9655,231401.34
9656,53939.11
9657,31331.44
9658,27656.1
9659,18623.95
9660,70352.61
9661,41553.96
9662,59866.3
9663,28706.98
9664,28944.07
9665,43244.84
9666,96740.83
9667,19683.11
9668,53116.28
9669,92448.15
9670,26767.21
9671,26906.62
9672,28193.0
9673,58369.73
9674,43011.97
9675,31913.4
9676,156636.66
9677,43666.53
9678,29439.67
9679,24439.91
9680,95776.38
9681,150576.01
9682,14755.26
9683,95181.44
9684,85225.06
9685,75326.66
9686,25496.89
9687,14538.62
9688,54606.58
9689,141410.07
9690,117287.62
9691,37719.74
9692,27817.89
9693,133767.3
9694,96409.15
9695,11943.88
9696,97251.53
9697,30377.67
9698,22377.25
9699,13043.82
9700,75833.48
9701,62345.89
9702,18376.11
9703,59320.04
9704,85226.34
9705,67105.56
9706,101453.74
9707,117838.83
9708,120844.66
9709,18881.73
9710,95282.48
9711,59539.82
9712,50890.05
9713,105967.46
9714,63596.33
9715,42600.65
9716,84427.77
9717,49683.21
9718,47434.45
9719,50969.24
9720,15550.72
9721,271793.03
9722,24244.59
9723,12921.63
9724,107298.97
9725,24493.47
9726,86104.64
9727,95434.85
9728,52012.65
9729,82115.36
9730,47752.14
9731,22092.25
9732,100062.48
9733,45026.41
9734,81305.58
9735,69339.67
9736,47928.2
9737,77949.33
9738,111530.6
9739,27761.61
9740,53351.16
9741,44566.63
9742,85208.02
9743,97798.51
9744,38641.29
9745,93825.39
9746,269309.77
9747,152290.8
9748,81765.29
9749,107530.41
9750,13248.74
9751,24620.39
9752,97550.52
9753,17964.09
9754,124941.02
9755,103493.89
9756,113042.95
9757,37255.06
9758,17442.18
9759,30392.0
9760,19406.08
9761,56904.94
9762,117119.74
9763,81507.97
9764,25094.46
9765,20112.56
9766,66141.04
9767,66541.63
9768,42071.5
9769,95298.13
9770,25833.76
9771,38164.28
9772,42319.99
9773,49219.18
9774,47736.37
9775,158074.06
9776,34148.9
9777,26675.48
9778,84648.35
9779,153151.85
9780,65095.08
9781,26348.38
9782,49726.9
9783,72705.39
9784,24579.94
9785,16702.95
9786,33182.3
9787,62192.62
9788,169253.25
9789,79183.75
9790,75302.06
9791,47193.27
9792,24097.97
9793,99299.26
9794,29599.08
9795,84033.14
9796,45925.82
9797,18748.76
9798,64562.72
9799,41478.58
9800,39163.83
9801,29308.81
9802,28384.52
9803,175597.7
9804,57915.35
9805,78490.52
9806,27363.9
9807,82185.66
9808,71465.42
9809,144446.75
9810,21821.48
9811,95387.33
9812,52557.95
9813,72774.64
9814,27951.82
9815,46967.54
9816,90245.89
9817,26011.08
9818,60880.81
9819,93334.01
9820,44335.94
9821,55759.54
9822,32060.26
9823,48043.5
9824,27767.18
9825,56114.95
9826,72287.57
9827,37839.14
9828,6676.54
9829,18064.63
9830,120749.07
9831,135891.88
9832,60262.48
9833,19545.13
9834,22332.23
9835,50693.15
9836,19869.43
9837,129858.33
9838,57883.92
9839,14188.19
9840,132857.92
9841,133535.48
9842,99911.84
9843,79008.35
9844,24219.82
9845,150428.99
9846,24275.16
9847,43839.53
9848,17988.42
9849,78815.63
9850,51055.17
9851,61988.34
9852,49789.01
9853,110229.74
9854,14104.64
9855,108387.63
9856,68992.55
9857,36537.1
9858,113287.19
9859,7038.77
9860,23513.66
9861,54727.13
9862,8125.49
9863,25001.15
9864,71635.77
9865,45259.19
9866,66339.79
9867,62064.3
9868,111957.62
9869,18421.94
9870,82458.91
9871,16032.37
9872,31247.01
9873,91885.4
9874,107962.96
9875,87360.79
9876,84060.54
9877,61762.74
9878,55939.49
9879,32812.91
9880,45838.63
9881,32571.47
9882,103303.91
9883,68032.61
9884,116776.49
9885,136253.11
9886,41415.69
9887,67016.73
9888,118455.38
9889,78055.89
9890,133322.77
9891,64270.22
9892,42139.03
9893,84042.67
9894,10602.19
9895,168548.06
9896,76363.4
9897,145104.42
9898,39640.31
9899,22759.84
9900,67857.7
9901,35636.38
9902,130421.78
9903,72346.58
9904,38952.62
9905,104416.84
9906,49760.69
9907,43918.21
9908,19448.2
9909,73597.22
9910,96336.82
9911,58283.45
9912,183440.55
9913,80067.99
9914,107804.33
9915,44135.41
9916,104618.67
9917,92258.08
9918,30885.57
9919,9976.68
9920,67722.54
9921,51470.65
9922,36974.19
9923,105703.58
9924,170018.12
9925,32911.14
9926,131638.92
9927,32066.5
9928,37761.56
9929,85018.94
9930,73176.53
9931,69702.04
9932,29049.8
9933,18203.07
9934,73684.25
9935,70811.73
9936,33441.16
9937,78324.25
9938,155987.71
9939,204492.11
9940,61719.71
9941,37953.47
9942,144669.48
9943,39694.76
9944,33603.04
9945,174603.89
9946,112469.85
9947,75001.22
9948,85593.02
9949,33032.95
9950,57913.8
9951,47914.43
9952,32543.05
9953,103634.34
9954,70181.02
9955,53258.46
9956,72158.83
9957,16488.48
9958,43335.62
9959,41991.5
9960,23330.84
9961,33174.12
9962,67640.12
9963,109099.96
9964,52010.31
9965,66306.06
9966,88348.2
9967,25494.8
9968,69458.73
9969,168939.08
9970,33412.64
9971,41258.24
9972,113917.92
9973,28061.87
9974,106261.54
9975,75460.12
9976,23317.94
9977,59432.42
9978,83641.73
9979,27142.02
9980,19358.02
9981,54291.87
9982,31052.06
9983,46102.09
9984,93173.75
9985,108063.74
9986,19505.52
9987,29467.07
9988,48004.65
9989,151935.18
9990,15981.92
9991,152737.6
9992,28101.06
9993,95822.93
9994,33045.22
9995,41507.5
9996,107938.88
9997,16872.21
9998,26517.01
9999,82037.57
10000,59774.88
10001,45424.47
10002,43461.08
10003,89958.22
10004,42089.38
10005,113854.29
10006,32920.9
10007,92662.72
10008,9881.81
10009,36697.1
10010,57941.38
10011,93540.78
10012,162632.56
10013,56699.5
10014,74814.64
10015,39568.0
10016,22321.99
10017,41892.66
10018,92908.61
10019,140608.18
10020,74007.78
10021,27853.28
10022,98026.92
10023,49031.41
10024,113651.24
10025,79506.53
10026,45792.24
10027,18397.79
10028,59136.43
10029,34501.54
10030,64472.95
10031,37865.3
10032,25822.32
10033,151853.56
10034,64636.34
10035,101892.61
10036,45575.69
10037,119869.52
10038,71678.07
10039,81112.23
10040,60409.67
10041,58364.98
10042,143658.32
10043,117755.7
10044,16548.67
10045,37462.18
10046,46380.77
10047,93657.47
10048,79500.0
10049,27682.33
10050,47887.83
10051,10532.27
10052,32661.84
10053,45725.7
10054,34698.03
10055,88730.33
10056,45939.98
10057,92589.88
10058,20367.41
10059,75386.36
10060,44169.74
10061,84279.73
10062,14371.97
10063,114307.85
10064,74489.7
10065,30555.27
10066,27279.84
10067,25061.39
10068,18514.26
10069,66784.98
10070,13866.18
10071,23167.14
10072,82323.07
10073,66304.49
10074,53680.24
10075,99937.54
10076,43942.88
10077,104796.66
10078,165892.01
10079,25938.32
10080,72518.9
10081,160639.15
10082,55745.38
10083,108784.47
10084,62569.91
10085,94958.86
10086,39096.5
10087,16693.88
10088,59823.63
10089,94219.29
10090,93538.46
10091,25350.99
10092,44712.61
10093,38545.7
10094,98207.18
10095,22814.49
10096,21163.99
10097,45538.51
10098,20423.55
10099,148699.09
10100,43522.68
10101,133091.18
10102,24605.43
10103,156733.66
10104,240700.26
10105,76932.46
10106,109151.85
10107,27394.93
10108,23395.86
10109,29510.2
10110,35381.39
10111,66216.51
10112,49672.96
10113,168283.77
10114,16606.06
10115,53589.85
10116,18142.37
10117,41286.1
10118,85081.01
10119,54480.23
10120,119528.81
10121,25912.34
10122,102051.81
10123,72247.29
10124,146433.06
10125,77950.38
10126,72565.81
10127,23802.06
10128,50324.07
10129,51598.78
10130,59743.23
10131,120776.69
10132,43844.88
10133,54199.47
10134,56496.92
10135,29467.77
10136,24552.62
10137,23275.28
10138,51666.2
10139,117379.03
10140,50682.44
10141,52619.23
10142,60515.43
10143,51917.97
10144,25215.92
10145,78912.06
10146,166836.19
10147,50879.76
10148,53855.22
10149,63847.9
10150,163197.84
10151,35016.58
10152,46002.4
10153,82347.31
10154,48054.84
10155,28694.58
10156,37667.96
10157,35677.5
10158,53967.62
10159,113052.0
10160,95767.34
10161,27207.73
10162,66411.65
10163,41432.23
10164,56277.14
10165,21537.43
10166,70915.76
10167,38371.98
10168,122827.54
10169,98239.54
10170,59844.9
10171,67957.71
10172,63461.61
10173,48152.52
10174,96286.11
10175,32314.08
10176,40319.86
10177,17597.04
10178,109420.62
10179,141391.24
10180,17224.91
10181,81374.77
10182,243753.6
10183,25198.9
10184,28138.56
10185,53535.39
10186,79056.12
10187,69563.01
10188,36479.48
10189,73554.31
10190,62505.15
10191,24560.02
10192,55791.88
10193,14414.17
10194,34971.4
10195,65412.34
10196,67477.12
10197,48331.32
10198,83834.45
10199,54238.19
10200,59511.78
10201,57487.2
10202,51172.09
10203,59826.4
10204,53041.81
10205,103164.79
10206,70391.14
10207,83201.41
10208,22624.6
10209,50254.38
10210,60817.0
10211,32781.62
10212,21275.56
10213,227837.14
10214,68431.32
10215,68267.74
10216,60909.52
10217,21640.05
10218,27267.25
10219,53762.34
10220,116415.63
10221,26080.68
10222,53044.57
10223,39250.63
10224,71482.37
10225,36455.32
10226,34139.75
10227,81396.99
10228,143923.29
10229,13491.59
10230,172519.18
10231,50123.84
10232,54768.46
10233,84232.68
10234,63855.3
10235,93491.74
10236,65555.8
10237,58574.45
10238,76924.64
10239,49723.32
10240,6308.31
10241,161183.23
10242,105666.22
10243,94169.63
10244,39447.58
10245,49092.7
10246,27934.01
10247,82172.73
10248,66153.74
10249,88404.72
10250,44278.93
10251,60543.52
10252,26804.57
10253,18211.47
10254,136850.73
10255,30709.98
10256,23102.12
10257,27737.91
10258,15004.04
10259,34372.78
10260,45888.82
10261,95754.15
10262,17009.89
10263,111087.9
10264,99038.1
10265,23804.54
10266,48185.06
10267,26451.55
10268,23926.26
10269,54712.08
10270,52773.66
10271,45138.4
10272,130962.34
10273,20588.15
10274,8801.23
10275,99639.33
10276,102215.14
10277,92729.0
10278,51813.55
10279,33159.66
10280,29337.32
10281,59825.45
10282,82425.38
10283,74314.04
10284,91491.38
10285,27190.15
10286,75617.24
10287,89481.77
10288,100417.54
10289,28280.68
10290,28351.1
10291,111968.21
10292,89146.84
10293,147194.46
10294,55563.8
10295,37605.58
10296,49791.62
10297,85226.85
10298,59720.15
10299,118683.67
10300,142306.54
10301,168384.34
10302,143086.08
10303,160113.81
10304,38696.9
10305,94791.19
10306,90532.03
10307,30741.56
10308,27877.62
10309,114495.6
10310,72129.52
10311,92948.14
10312,13483.12
10313,65857.97
10314,73805.73
10315,105837.01
10316,29468.46
10317,54586.97
10318,20634.69
10319,22793.62
10320,117039.1
10321,68973.07
10322,46236.53
10323,106085.8
10324,69428.18
10325,56375.35
10326,54763.24
10327,29578.61
10328,48585.45
10329,50396.76
10330,77367.66
10331,77001.25
10332,180702.22
10333,86030.29
10334,22864.57
10335,55861.0
10336,17266.59
10337,14559.77
10338,120210.33
10339,72597.9
10340,49281.13
10341,54949.03
10342,29343.22
10343,45098.94
10344,31109.93
10345,21988.66
10346,33041.27
10347,69526.07
10348,131795.51
10349,36094.07
10350,101421.45
10351,14497.77
10352,14938.55
10353,7813.11
10354,14962.38
10355,92415.97
10356,80382.62
10357,69741.67
10358,20594.12
10359,147662.9
10360,40263.07
10361,144325.36
10362,59690.67
10363,65509.63
10364,47244.52
10365,34198.66
10366,23745.02
10367,23782.85
10368,54202.75
10369,121237.56
10370,31990.86
10371,136721.26
10372,79916.64
10373,22038.44
10374,173762.63
10375,82080.32
10376,31421.6
10377,29912.55
10378,124972.68
10379,85195.86
10380,12894.37
10381,40693.84
10382,175713.92
10383,84908.66
10384,75685.63
10385,19006.46
10386,56319.79
10387,175718.14
10388,81386.18
10389,99673.13
10390,42319.28
10391,101153.91
10392,65900.52
10393,31037.07
10394,159410.31
10395,17716.89
10396,91672.06
10397,74695.81
10398,172960.85
10399,242079.31
10400,35392.78
10401,41754.65
10402,70641.51
10403,21617.94
10404,25692.06
10405,54544.41
10406,70591.74
10407,13969.48
10408,79816.7
10409,81638.12
10410,17339.64
10411,73765.67
10412,101449.53
10413,25162.23
10414,30171.43
10415,79224.38
10416,12622.06
10417,34227.61
10418,44934.41
10419,93832.08
10420,25889.68
10421,19937.4
10422,138817.67
10423,119488.93
10424,44820.03
10425,16697.04
10426,72585.44
10427,80428.4
10428,52264.3
10429,63978.87
10430,95696.73
10431,41444.3
10432,54773.38
10433,83206.58
10434,49264.57
10435,27841.44
10436,14010.65
10437,111824.22
10438,123037.44
10439,54922.96
10440,154678.28
10441,67313.82
10442,64039.29
10443,23863.96
10444,18209.0
10445,18277.61
10446,54956.66
10447,28347.35
10448,101356.23
10449,44300.65
10450,27498.95
10451,116673.34
10452,111431.96
10453,13429.18
10454,142968.34
10455,29484.81
10456,103138.05
10457,124957.22
10458,63060.9
10459,21226.52
10460,44150.74
10461,31270.94
10462,49256.23
10463,33044.62
10464,90369.29
10465,31913.32
10466,27418.92
10467,42630.38
10468,33489.62
10469,191474.12
10470,20225.01
10471,42152.42
10472,105047.72
10473,152981.5
10474,67626.55
10475,63591.62
10476,54836.48
10477,35663.82
10478,9674.83
10479,49326.14
10480,115052.58
10481,51769.71
10482,76882.23
10483,13848.41
10484,17770.56
10485,38555.71
10486,47054.45
10487,128228.14
10488,63518.78
10489,83800.83
10490,192981.75
10491,94990.46
10492,30016.26
10493,92524.78
10494,65371.16
10495,82786.91
10496,86351.31
10497,34002.34
10498,18821.4
10499,88846.09
10500,21359.3
10501,35432.62
10502,78607.79
10503,107019.82
10504,61627.42
10505,33982.59
10506,132422.63
10507,80924.32
10508,90096.16
10509,70066.1
10510,109124.34
10511,171726.52
10512,22978.66
10513,26779.36
10514,74326.13
10515,68836.95
10516,93564.94
10517,31433.04
10518,41372.56
10519,51454.38
10520,27394.93
10521,115850.94
10522,27605.2
10523,30570.62
10524,26619.45
10525,29296.3
10526,12265.54
10527,33319.22
10528,21285.42
10529,32659.41
10530,31670.83
10531,36209.05
10532,76806.83
10533,28750.56
10534,82729.16
10535,57337.64
10536,10094.94
10537,14852.91
10538,90747.96
10539,52826.31
10540,70958.44
10541,39180.88
10542,53438.49
10543,23957.65
10544,122260.44
10545,88566.19
10546,36201.48
10547,18109.07
10548,70206.16
10549,39784.55
10550,87722.51
10551,30773.44
10552,98751.06
10553,56248.53
10554,55904.74
10555,85171.03
10556,81531.53
10557,35899.43
10558,42439.81
10559,16488.52
10560,111537.33
10561,25812.4
10562,67083.43
10563,23007.6
10564,64916.65
10565,12938.88
10566,173983.75
10567,69153.55
10568,21258.99
10569,120814.23
10570,113151.34
10571,72549.1
10572,168396.03
10573,81460.63
10574,41283.47
10575,57391.08
10576,98683.58
10577,114933.91
10578,42835.14
10579,95486.55
10580,120471.01
10581,58296.38
10582,136837.9
10583,19784.36
10584,49648.51
10585,120531.14
10586,48696.65
10587,117977.41
10588,60041.63
10589,89802.18
10590,25808.19
10591,149306.56
10592,95502.83
10593,42769.56
10594,29259.35
10595,76617.71
10596,101142.17
10597,47890.8
10598,106107.11
10599,112386.08
10600,39251.63
10601,109387.32
10602,78321.39
10603,14387.26
10604,82960.8
10605,127234.02
10606,40037.43
10607,61265.22
10608,55051.64
10609,24539.98
10610,11091.76
10611,33090.92
10612,17977.34
10613,20747.69
10614,63282.85
10615,177530.0
10616,49838.18
10617,108252.43
10618,53238.3
10619,113290.82
10620,19676.04
10621,18870.18
10622,31414.02
10623,50243.05
10624,24764.28
10625,36768.54
10626,38000.84
10627,51981.85
10628,71957.47
10629,41770.15
10630,92398.02
10631,70820.36
10632,120589.51
10633,32704.67
10634,29889.75
10635,91239.9
10636,12698.84
10637,21584.86
10638,53385.93
10639,40882.09
10640,43850.16
10641,26043.28
10642,49946.35
10643,52063.44
10644,26616.17
10645,93267.11
10646,32010.03
10647,53765.45
10648,102317.23
10649,97193.67
10650,124385.42
10651,14939.72
10652,15951.63
10653,81148.42
10654,50425.26
10655,39101.2
10656,11355.43
10657,41749.77
10658,150289.26
10659,31726.55
10660,81510.02
10661,94643.25
10662,110510.87
10663,86602.16
10664,75783.9
10665,91238.58
10666,137912.54
10667,24152.18
10668,143674.1
10669,36390.66
10670,176312.0
10671,47968.24
10672,76123.96
10673,14516.96
10674,69357.52
10675,61760.34
10676,66395.42
10677,43817.75
10678,27113.51
10679,31960.65
10680,57991.3
10681,7365.68
10682,123715.28
10683,16912.04
10684,16743.59
10685,78618.89
10686,54768.28
10687,32998.17
10688,34004.16
10689,15701.41
10690,83153.71
10691,170947.34
10692,79388.85
10693,73201.16
10694,15476.67
10695,81437.99
10696,62599.2
10697,40674.61
10698,47610.05
10699,43926.62
10700,56913.43
10701,71785.11
10702,25681.07
10703,47443.69
10704,97779.41
10705,81949.98
10706,44677.0
10707,72904.74
10708,39202.01
10709,42863.5
10710,29405.05
10711,94195.57
10712,236990.25
10713,115844.5
10714,20174.17
10715,29110.63
10716,31127.91
10717,33769.4
10718,107049.87
10719,39442.62
10720,27477.05
10721,12794.29
10722,26634.32
10723,100714.42
10724,34192.34
10725,99066.06
10726,62210.16
10727,121329.18
10728,123670.02
10729,84678.17
10730,139717.75
10731,45365.14
10732,85644.36
10733,126255.54
10734,37257.29
10735,64301.76
10736,57955.49
10737,56942.61
10738,102873.63
10739,26130.07
10740,40788.1
10741,26188.68
10742,34106.14
10743,15883.14
10744,213528.77
10745,87662.58
10746,111456.9
10747,22421.51
10748,30376.72
10749,14207.35
10750,89752.83
10751,47621.34
10752,131584.12
10753,142474.08
10754,107648.62
10755,75799.51
10756,133067.22
10757,41093.08
10758,64055.7
10759,25348.86
10760,22457.82
10761,17797.38
10762,116429.52
10763,47336.65
10764,59435.14
10765,23654.13
